temporada_alta,dif_min,atraso_15,periodo_dia
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,5.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,57.0,1,noche
0,0.0,0,noche
0,35.0,1,noche
0,0.0,0,manana
0,0.0,0,manana
0,6.0,0,manana
0,1.0,0,manana
0,3.0,0,manana
0,4.0,0,manana
0,7.0,0,manana
0,7.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,6.0,0,manana
0,2.0,0,manana
0,7.0,0,manana
0,0.0,0,manana
0,6.0,0,manana
0,3.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,10.0,0,manana
0,5.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,6.0,0,tarde
0,15.0,0,tarde
0,3.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,5.0,0,tarde
0,0.0,0,tarde
0,2.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,6.0,0,tarde
0,4.0,0,tarde
0,0.0,0,tarde
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,19.0,1,manana
0,0.0,0,manana
0,18.0,1,manana
0,3.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,6.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,2.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,5.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,6.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,2.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,2.0,0,tarde
0,0.0,0,tarde
0,26.0,1,tarde
0,0.0,0,tarde
0,1.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,5.0,0,tarde
0,0.0,0,tarde
0,3.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,8.0,0,tarde
0,0.0,0,noche
0,0.0,0,noche
0,2.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,134.0,1,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,1.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,10.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,1.0,0,noche
0,0.0,0,noche
0,14.0,0,noche
0,11.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,33.0,1,noche
0,3.0,0,noche
0,8.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,2.0,0,noche
0,9.0,0,noche
0,0.0,0,noche
0,1.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,12.0,0,noche
0,19.0,1,noche
0,10.0,0,noche
0,18.0,1,noche
0,6.0,0,noche
0,0.0,0,noche
0,1.0,0,noche
0,2.0,0,noche
0,4.0,0,noche
0,2.0,0,noche
0,0.0,0,noche
0,7.0,0,noche
0,5.0,0,noche
0,15.0,0,noche
0,4.0,0,noche
0,0.0,0,noche
0,3.0,0,noche
0,7.0,0,noche
0,0.0,0,noche
0,9.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,1.0,0,noche
0,116.0,1,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,25.0,1,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,1.0,0,noche
0,7.0,0,noche
0,0.0,0,noche
0,2.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,8.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,4.0,0,noche
0,3.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,4.0,0,noche
0,0.0,0,noche
0,3.0,0,noche
0,6.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,5.0,0,noche
0,0.0,0,noche
0,2.0,0,noche
0,0.0,0,noche
0,6.0,0,noche
0,1.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,14.0,0,noche
0,0.0,0,manana
0,2.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,26.0,1,tarde
0,12.0,0,tarde
0,34.0,1,tarde
0,35.0,1,tarde
0,22.0,1,tarde
0,29.0,1,tarde
0,48.0,1,tarde
0,15.0,0,tarde
0,27.0,1,tarde
0,26.0,1,tarde
0,9.0,0,tarde
0,26.0,1,tarde
0,26.0,1,tarde
0,30.0,1,tarde
0,17.0,1,tarde
0,16.0,1,tarde
0,29.0,1,tarde
0,15.0,0,tarde
0,12.0,0,tarde
0,17.0,1,tarde
0,7.0,0,tarde
0,148.0,1,tarde
0,10.0,0,tarde
0,30.0,1,tarde
0,29.0,1,tarde
0,29.0,1,tarde
0,49.0,1,tarde
0,41.0,1,tarde
0,25.0,1,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,5.0,0,tarde
0,6.0,0,tarde
0,19.0,1,tarde
0,7.0,0,tarde
0,0.0,0,tarde
0,13.0,0,tarde
0,0.0,0,tarde
0,1.0,0,tarde
0,29.0,1,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,6.0,0,tarde
0,0.0,0,tarde
0,1.0,0,tarde
0,0.0,0,tarde
0,9.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,3.0,0,tarde
0,17.0,1,tarde
0,2.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,24.0,1,manana
0,0.0,0,manana
0,6.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,8.0,0,manana
0,0.0,0,manana
0,17.0,1,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,19.0,1,tarde
0,16.0,1,tarde
0,20.0,1,tarde
0,13.0,0,tarde
0,0.0,0,tarde
0,18.0,1,tarde
0,18.0,1,tarde
0,1.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,14.0,0,tarde
0,7.0,0,tarde
0,8.0,0,tarde
0,0.0,0,tarde
0,9.0,0,tarde
0,0.0,0,manana
0,14.0,0,manana
0,6.0,0,manana
0,15.0,0,manana
0,10.0,0,manana
0,1.0,0,manana
0,15.0,0,manana
0,4.0,0,manana
0,2.0,0,manana
0,12.0,0,manana
0,10.0,0,manana
0,14.0,0,manana
0,14.0,0,manana
0,2.0,0,manana
0,7.0,0,manana
0,14.0,0,manana
0,6.0,0,manana
0,10.0,0,manana
0,9.0,0,manana
0,17.0,1,manana
0,16.0,1,manana
0,12.0,0,manana
0,10.0,0,manana
0,16.0,1,manana
0,2.0,0,manana
0,9.0,0,manana
0,6.0,0,manana
0,15.0,0,manana
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,12.0,0,noche
0,0.0,0,noche
0,4.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,1.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,40.0,1,noche
0,7.0,0,noche
0,0.0,0,noche
0,46.0,1,tarde
0,4.0,0,tarde
0,0.0,0,tarde
0,2.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,7.0,0,tarde
0,6.0,0,tarde
0,1.0,0,tarde
0,12.0,0,tarde
0,2.0,0,tarde
0,0.0,0,tarde
0,9.0,0,tarde
0,4.0,0,tarde
0,20.0,1,tarde
0,33.0,1,tarde
0,0.0,0,tarde
0,9.0,0,tarde
0,9.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,3.0,0,tarde
0,11.0,0,tarde
0,92.0,1,tarde
0,1.0,0,tarde
0,11.0,0,tarde
0,1.0,0,tarde
0,11.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,12.0,0,tarde
0,2.0,0,tarde
0,1.0,0,tarde
0,3.0,0,tarde
0,3.0,0,tarde
0,10.0,0,tarde
0,0.0,0,tarde
0,4.0,0,tarde
0,7.0,0,tarde
0,2.0,0,tarde
0,28.0,1,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,1.0,0,tarde
0,1.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,2.0,0,tarde
0,0.0,0,tarde
0,4.0,0,tarde
0,7.0,0,tarde
0,26.0,1,tarde
0,4.0,0,tarde
0,0.0,0,tarde
0,1.0,0,manana
0,2.0,0,manana
0,4.0,0,manana
0,7.0,0,manana
0,13.0,0,manana
0,8.0,0,manana
0,4.0,0,manana
0,15.0,0,manana
0,8.0,0,manana
0,5.0,0,manana
0,2.0,0,manana
0,2.0,0,manana
0,3.0,0,manana
0,0.0,0,manana
0,5.0,0,manana
0,15.0,0,manana
0,14.0,0,manana
0,6.0,0,manana
0,6.0,0,manana
0,12.0,0,manana
0,0.0,0,manana
0,18.0,1,manana
0,12.0,0,manana
0,15.0,0,manana
0,5.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,5.0,0,manana
0,11.0,0,manana
0,7.0,0,noche
0,3.0,0,noche
0,17.0,1,noche
0,0.0,0,noche
0,7.0,0,noche
0,43.0,1,noche
0,26.0,1,noche
0,12.0,0,noche
0,0.0,0,noche
0,49.0,1,noche
0,20.0,1,noche
0,13.0,0,noche
0,3.0,0,noche
0,0.0,0,noche
0,22.0,1,noche
0,24.0,1,noche
0,27.0,1,noche
0,0.0,0,noche
0,6.0,0,noche
0,62.0,1,noche
0,12.0,0,noche
0,4.0,0,noche
0,19.0,1,noche
0,92.0,1,noche
0,104.0,1,noche
0,6.0,0,noche
0,8.0,0,noche
0,5.0,0,tarde
0,1.0,0,tarde
0,5.0,0,tarde
0,0.0,0,tarde
0,2.0,0,tarde
0,140.0,1,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,63.0,1,tarde
0,0.0,0,tarde
0,1.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,6.0,0,tarde
0,0.0,0,tarde
0,1.0,0,tarde
0,3.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,10.0,0,tarde
0,7.0,0,tarde
0,4.0,0,tarde
0,0.0,0,manana
0,10.0,0,manana
0,95.0,1,manana
0,0.0,0,manana
0,4.0,0,manana
0,33.0,1,manana
0,15.0,0,manana
0,15.0,0,manana
0,27.0,1,manana
0,0.0,0,manana
0,14.0,0,manana
0,11.0,0,manana
0,11.0,0,manana
0,0.0,0,manana
0,3.0,0,manana
0,1.0,0,manana
0,7.0,0,manana
0,24.0,1,manana
0,9.0,0,manana
0,20.0,1,manana
0,4.0,0,manana
0,13.0,0,manana
0,11.0,0,manana
0,1.0,0,manana
0,5.0,0,manana
0,0.0,0,manana
0,15.0,0,manana
0,65.0,1,manana
0,1.0,0,manana
0,0.0,0,tarde
0,10.0,0,tarde
0,30.0,1,tarde
0,34.0,1,tarde
0,15.0,0,tarde
0,14.0,0,tarde
0,66.0,1,tarde
0,6.0,0,tarde
0,12.0,0,tarde
0,45.0,1,tarde
0,39.0,1,tarde
0,10.0,0,tarde
0,13.0,0,tarde
0,20.0,1,tarde
0,12.0,0,tarde
0,6.0,0,tarde
0,11.0,0,tarde
0,19.0,1,tarde
0,5.0,0,tarde
0,1.0,0,tarde
0,22.0,1,tarde
0,16.0,1,tarde
0,8.0,0,tarde
0,27.0,1,tarde
0,64.0,1,tarde
0,55.0,1,tarde
0,24.0,1,tarde
0,10.0,0,tarde
0,0.0,0,tarde
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,11.0,0,manana
0,15.0,0,manana
0,8.0,0,manana
0,3.0,0,manana
0,1.0,0,manana
0,1.0,0,manana
0,14.0,0,manana
0,15.0,0,manana
0,0.0,0,manana
0,40.0,1,manana
0,9.0,0,manana
0,0.0,0,manana
0,20.0,1,manana
0,3.0,0,manana
0,2.0,0,manana
0,3.0,0,manana
0,9.0,0,manana
0,2.0,0,manana
0,0.0,0,manana
0,5.0,0,manana
0,11.0,0,manana
0,1.0,0,manana
0,17.0,1,manana
0,0.0,0,manana
0,0.0,0,manana
0,9.0,0,manana
0,7.0,0,manana
0,0.0,0,tarde
0,1.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,13.0,0,manana
0,19.0,1,manana
0,9.0,0,manana
0,0.0,0,manana
0,2.0,0,manana
0,2.0,0,manana
0,0.0,0,manana
0,2.0,0,manana
0,0.0,0,manana
0,6.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,20.0,1,manana
0,133.0,1,manana
0,4.0,0,manana
0,0.0,0,manana
0,7.0,0,manana
0,0.0,0,manana
0,2.0,0,manana
0,13.0,0,manana
0,1.0,0,manana
0,3.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,11.0,0,manana
0,7.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,5.0,0,manana
0,0.0,0,manana
0,5.0,0,manana
0,0.0,0,manana
0,12.0,0,manana
0,0.0,0,manana
0,4.0,0,manana
0,21.0,1,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,5.0,0,manana
0,32.0,1,manana
0,4.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,11.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,2.0,0,manana
0,5.0,0,manana
0,4.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,8.0,0,manana
0,0.0,0,manana
0,4.0,0,manana
0,4.0,0,manana
0,3.0,0,manana
0,3.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,1.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,17.0,1,manana
0,5.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,5.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,3.0,0,tarde
0,0.0,0,tarde
0,33.0,1,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,7.0,0,tarde
0,0.0,0,tarde
0,0.0,0,manana
0,4.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,6.0,0,manana
0,15.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,41.0,1,noche
0,4.0,0,tarde
0,0.0,0,tarde
0,28.0,1,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,2.0,0,tarde
0,0.0,0,tarde
0,20.0,1,tarde
0,0.0,0,tarde
0,9.0,0,noche
0,8.0,0,tarde
0,1.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,3.0,0,tarde
0,3.0,0,tarde
0,8.0,0,tarde
0,9.0,0,tarde
0,25.0,1,tarde
0,26.0,1,tarde
0,2.0,0,tarde
0,2.0,0,tarde
0,2.0,0,tarde
0,5.0,0,tarde
0,1.0,0,tarde
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,101.0,1,manana
0,0.0,0,manana
0,0.0,0,manana
0,8.0,0,manana
0,26.0,1,manana
0,0.0,0,manana
0,18.0,1,manana
0,16.0,1,manana
0,1.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,1.0,0,tarde
0,8.0,0,tarde
0,11.0,0,tarde
0,5.0,0,tarde
0,26.0,1,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,111.0,1,tarde
0,2.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,5.0,0,tarde
0,10.0,0,tarde
0,24.0,1,tarde
0,4.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,4.0,0,manana
0,0.0,0,manana
0,5.0,0,manana
0,5.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,16.0,1,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,36.0,1,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,tarde
0,12.0,0,manana
0,0.0,0,tarde
0,8.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,5.0,0,manana
0,0.0,0,tarde
0,44.0,1,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,11.0,0,manana
0,1.0,0,tarde
0,24.0,1,tarde
0,6.0,0,tarde
0,0.0,0,tarde
0,30.0,1,manana
0,13.0,0,tarde
0,9.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,49.0,1,tarde
0,0.0,0,noche
0,18.0,1,tarde
0,10.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,8.0,0,tarde
0,5.0,0,tarde
0,8.0,0,tarde
0,0.0,0,tarde
0,4.0,0,tarde
0,17.0,1,tarde
0,80.0,1,tarde
0,0.0,0,tarde
0,6.0,0,tarde
0,24.0,1,tarde
0,12.0,0,tarde
0,3.0,0,tarde
0,34.0,1,tarde
0,2.0,0,tarde
0,18.0,1,tarde
0,7.0,0,tarde
0,10.0,0,tarde
0,7.0,0,tarde
0,72.0,1,tarde
0,45.0,1,tarde
0,2.0,0,manana
0,2.0,0,manana
0,36.0,1,manana
0,1.0,0,manana
0,0.0,0,manana
0,11.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,4.0,0,manana
0,0.0,0,manana
0,2.0,0,manana
0,4.0,0,manana
0,0.0,0,manana
0,2.0,0,manana
0,2.0,0,manana
0,0.0,0,manana
0,5.0,0,manana
0,4.0,0,manana
0,28.0,1,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,55.0,1,manana
0,4.0,0,tarde
0,11.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,3.0,0,manana
0,6.0,0,manana
0,12.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,65.0,1,manana
0,0.0,0,manana
0,6.0,0,manana
0,23.0,1,manana
0,0.0,0,manana
0,10.0,0,manana
0,17.0,1,manana
0,0.0,0,manana
0,28.0,1,manana
0,17.0,1,manana
0,20.0,1,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,tarde
0,0.0,0,tarde
0,3.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,20.0,1,tarde
0,0.0,0,tarde
0,17.0,1,tarde
0,7.0,0,noche
0,9.0,0,noche
0,0.0,0,noche
0,5.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,6.0,0,noche
0,19.0,1,noche
0,2.0,0,noche
0,0.0,0,noche
0,10.0,0,noche
0,2.0,0,noche
0,0.0,0,noche
0,10.0,0,noche
0,0.0,0,noche
0,6.0,0,noche
0,36.0,1,noche
0,78.0,1,noche
0,18.0,1,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,9.0,0,noche
0,0.0,0,tarde
0,12.0,0,tarde
0,29.0,1,tarde
0,0.0,0,noche
0,0.0,0,tarde
0,42.0,1,tarde
0,3.0,0,manana
0,0.0,0,manana
0,4.0,0,manana
0,0.0,0,manana
0,11.0,0,manana
0,0.0,0,manana
0,10.0,0,manana
0,0.0,0,manana
0,2.0,0,manana
0,3.0,0,manana
0,11.0,0,manana
0,0.0,0,manana
0,18.0,1,manana
0,1.0,0,manana
0,0.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,12.0,0,manana
0,16.0,1,manana
0,0.0,0,manana
0,0.0,0,manana
0,2.0,0,manana
0,0.0,0,manana
0,15.0,0,tarde
0,0.0,0,tarde
0,5.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,14.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,18.0,1,tarde
0,2.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,17.0,1,tarde
0,8.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,14.0,0,tarde
0,18.0,1,tarde
0,3.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,tarde
0,10.0,0,manana
0,8.0,0,manana
0,0.0,0,manana
0,0.0,0,tarde
0,0.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,tarde
0,8.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,16.0,1,tarde
0,121.0,1,noche
0,0.0,0,noche
0,34.0,1,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,14.0,0,noche
0,0.0,0,noche
0,14.0,0,noche
0,4.0,0,noche
0,1.0,0,noche
0,0.0,0,noche
0,3.0,0,noche
0,7.0,0,noche
0,2.0,0,noche
0,8.0,0,noche
0,82.0,1,noche
0,26.0,1,noche
0,17.0,1,noche
0,0.0,0,noche
0,8.0,0,noche
0,1.0,0,noche
0,0.0,0,noche
0,0.0,0,manana
0,9.0,0,manana
0,14.0,0,manana
0,0.0,0,manana
0,6.0,0,manana
0,8.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,4.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,15.0,0,manana
0,7.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,2.0,0,manana
0,0.0,0,manana
0,20.0,1,manana
0,2.0,0,manana
0,3.0,0,manana
0,0.0,0,manana
0,6.0,0,manana
0,29.0,1,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,tarde
0,1.0,0,tarde
0,4.0,0,tarde
0,121.0,1,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,3.0,0,tarde
0,0.0,0,tarde
0,76.0,1,tarde
0,6.0,0,tarde
0,0.0,0,tarde
0,2.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,14.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,78.0,1,tarde
0,7.0,0,tarde
0,12.0,0,manana
0,3.0,0,manana
0,8.0,0,manana
0,40.0,1,manana
0,13.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,4.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,7.0,0,tarde
0,18.0,1,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,25.0,1,tarde
0,0.0,0,tarde
0,1.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,3.0,0,tarde
0,10.0,0,tarde
0,26.0,1,tarde
0,64.0,1,tarde
0,5.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,3.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,161.0,1,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,7.0,0,tarde
0,0.0,0,tarde
0,7.0,0,tarde
0,0.0,0,tarde
0,0.0,0,tarde
0,22.0,1,tarde
0,64.0,1,noche
0,0.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,8.0,0,noche
0,0.0,0,noche
0,0.0,0,noche
0,30.0,1,noche
0,0.0,0,noche
0,3.0,0,noche
0,0.0,0,noche
0,23.0,1,noche
0,0.0,0,manana
0,9.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,8.0,0,manana
0,1.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,2.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,7.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,9.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,3.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,26.0,1,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,4.0,0,manana
0,6.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,tarde
0,0.0,0,tarde
0,0.0,0,manana
0,0.0,0,manana
0,10.0,0,manana
0,4.0,0,manana
0,3.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,1.0,0,manana
0,7.0,0,manana
0,0.0,0,manana
0,2.0,0,manana
0,10.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
0,33.0,1,manana
0,67.0,1,manana
0,0.0,0,manana
0,0.0,0,manana
0,0.0,0,manana
